,cre_id,sales,date,selling_price,ppc,quotient,flag_min,global,comps1km,comps1km_2km,comps2km_5km,comps5km_10km,comps10km_plus,municipio,entidad,population,Cars,PIB per cápita (MXN),PIB
483,PL/365/EXP/ES/2015,203159,31/08/24,26.64,24.62677419,1.081903226,0,6.900666667,0,2,0,0,3,san blas,nayarit,41518,15095,168146,214501
484,PL/3651/EXP/ES/2015,444798,04/08/24,25.67,24.91555556,1.030244444,0,6.707666667,0,3,4,1,1,cosamaloapan de carpio,veracruz,54737,19946,165344,1343593
485,PL/3657/EXP/ES/2015,223406,05/08/24,25.29,25.2775,1.0005,0,0,0,1,2,4,8,ixtapan de la sal,mexico,36911,13921,162026,2854429
486,PL/366/EXP/ES/2015,110504,04/08/24,26.64,26.21016129,1.016903226,0,7.158333333,0,0,0,0,5,san blas,nayarit,41518,15095,168146,214501
487,PL/3662/EXP/ES/2015,353202,01/08/24,24.5958,24.4222,1.00702,0,6.3484,3,8,9,0,0,toluca,mexico,910608,603472,162026,2854429
488,PL/3664/EXP/ES/2015,632211,01/08/24,25.38731183,24.72365591,1.027387097,4,5.612666667,2,3,9,6,0,tehuacan,puebla,327312,63685,165567,1086962
489,PL/3666/EXP/ES/2015,165731,15/08/24,24.32272727,24.33242424,0.999212121,0,6.018181818,3,8,9,0,0,queretaro,queretaro,1049777,478851,309231,776909
490,PL/3668/EXP/ES/2015,77246,12/08/24,23.99,24.29875,0.986875,0,6.496666667,3,17,0,0,0,queretaro,queretaro,1049777,478851,309231,776909
491,PL/3669/EXP/ES/2015,476675,04/08/24,24.485625,24.52458333,0.998625,0,7.518125,3,9,8,0,0,toluca,mexico,910608,603472,162026,2854429
492,PL/3672/EXP/ES/2015,156918,09/08/24,24.12333333,24.50433333,0.984133333,0,5.994666667,4,14,2,0,0,queretaro,queretaro,1049777,478851,309231,776909
493,PL/368/EXP/ES/2015,228320,19/08/24,25.99,25.96043011,1.000365591,0,6.444333333,1,7,12,0,0,tepic,nayarit,425924,295563,168146,214501
494,PL/3692/EXP/ES/2015,207724,16/08/24,25.45888889,25.454,1.000177778,0,8.806666667,1,5,1,9,4,tenancingo,mexico,104677,31951,162026,2854429
495,PL/3697/EXP/ES/2015,293805,31/08/24,25.02870968,24.2116129,1.033532258,0,6.136666667,7,9,4,0,0,ensenada,baja california,443807,304689,325390,1233847
496,PL/3717/EXP/ES/2015,152568,08/08/24,24.58818182,24.55060606,1.001909091,0,7.55,4,12,4,0,0,queretaro,queretaro,1049777,478851,309231,776909
497,PL/372/EXP/ES/2015,193701,22/08/24,26.595,25.9,1.0265,0,7.07862069,0,1,0,5,6,santiago ixcuintla,nayarit,93981,24268,168146,214501
498,PL/3725/EXP/ES/2015,184504,20/08/24,24.69849462,24.55086022,1.006139785,0,7.384,2,2,12,3,1,ciudad fernandez,san luis potosi,48106,30557,273114,783765
499,PL/373/EXP/ES/2015,593945,01/08/24,26.65666667,26.30548387,1.013526882,0,7.378333333,3,4,13,0,0,tepic,nayarit,425924,295563,168146,214501
500,PL/3739/EXP/ES/2015,503165,17/08/24,25.65290323,25.68580645,0.998725806,20,8.944666667,0,0,2,0,18,doctor arroyo,nuevo leon,36088,1258,416328,2536657
501,PL/3744/EXP/ES/2015,368960,09/08/24,25.06150538,23.24086022,1.078344086,0,7.4,0,0,3,13,4,yanga,veracruz,17902,6842,165344,1343593
502,PL/375/EXP/ES/2015,348398,28/08/24,26.65666667,25.83817204,1.031870968,0,5.536666667,5,10,5,0,0,tepic,nayarit,425924,295563,168146,214501
503,PL/3777/EXP/ES/2015,253295,25/08/24,24.24483871,23.72903226,1.021548387,0,7.264666667,2,1,1,1,1,mexicali,baja california,1049792,736892,325390,1233847
504,PL/3828/EXP/ES/2015,386612,31/08/24,24.64,24.64048387,1.000177419,0,4.990333333,2,8,10,0,0,tijuana,baja california,1922523,1197583,325390,1233847
505,PL/3835/EXP/ES/2015,999233,04/08/24,24.94505376,26.01569892,0.958451613,93,5.767,5,15,0,0,0,monterrey,nuevo leon,1142994,25342,416328,2536657
506,PL/3840/EXP/ES/2015,294998,21/08/24,22.81358696,21.24467391,1.074434783,53,5.483707865,2,15,3,0,0,nuevo laredo,tamaulipas,425058,191078,259394,928082
507,PL/3841/EXP/ES/2015,416897,19/08/24,23.67645161,24.73408602,0.957451613,55,0,0,0,0,1,12,cadereyta jimenez,nuevo leon,122337,3599,416328,2536657
508,PL/3844/EXP/ES/2015,722140,15/08/24,23.64419355,26.08387097,0.906983871,0,6.006,3,7,10,0,0,apodaca,nuevo leon,656464,2138,416328,2536657
509,PL/3848/EXP/ES/2015,500735,03/08/24,24.14655914,26.05096774,0.92744086,31,6.005666667,3,4,13,0,0,apodaca,nuevo leon,656464,2138,416328,2536657
510,PL/386/EXP/ES/2015,557163,23/08/24,26.48946237,26.55365591,0.997494624,0,8.804333333,1,1,1,2,1,poncitlan,jalisco,53659,22533,272093,2359153
511,PL/3869/EXP/ES/2015,709756,16/08/24,24.09806452,24.66580645,0.977177419,0,5.521666667,8,12,0,0,0,tijuana,baja california,1922523,1197583,325390,1233847
512,PL/3873/EXP/ES/2015,735338,10/08/24,24.39483871,24.97290323,0.976967742,35,9.47,2,1,17,0,0,tijuana,baja california,1922523,1197583,325390,1233847
513,PL/3876/EXP/ES/2015,265651,30/08/24,25.35555556,24.49522222,1.036766667,20,8.893103448,0,0,4,2,0,jerez,zacatecas,59910,41751,179305,294882
514,PL/3878/EXP/ES/2015,1470467,31/08/24,24.04806452,24.45467742,0.983629032,0,6.434,6,13,1,0,0,tijuana,baja california,1922523,1197583,325390,1233847
515,PL/3887/EXP/ES/2015,513739,21/08/24,24.36419355,24.73387097,0.984935484,0,6.101333333,4,8,8,0,0,tijuana,baja california,1922523,1197583,325390,1233847
516,PL/3890/EXP/ES/2015,315830,22/08/24,25.10827957,25.09204301,1.000666667,18,6.643333333,0,5,14,1,0,zacatecas,zacatecas,149607,87774,179305,294882
517,PL/3904/EXP/ES/2015,1022017,31/08/24,24.35924731,25.77634409,0.945268817,31,5.929,0,5,15,0,0,apodaca,nuevo leon,656464,2138,416328,2536657
518,PL/3907/EXP/ES/2015,243361,31/08/24,25.76580645,25.73274194,1.001177419,0,4.962333333,4,12,4,0,0,tepic,nayarit,425924,295563,168146,214501
519,PL/3913/EXP/ES/2015,584975,16/08/24,24.8,25.97225806,0.954629032,62,6.264333333,1,16,3,0,0,general escobedo,nuevo leon,481213,556,416328,2536657
520,PL/3915/EXP/ES/2015,640168,11/08/24,24.66,25.51596774,0.966193548,62,5.635666667,7,13,0,0,0,monterrey,nuevo leon,1142994,25342,416328,2536657
521,PL/3916/EXP/ES/2015,896800,20/08/24,24.77408602,26.01053763,0.952451613,31,6.605666667,0,6,14,0,0,apodaca,nuevo leon,656464,2138,416328,2536657
522,PL/3917/EXP/ES/2015,509863,28/08/24,24.43752688,24.57903226,0.994408602,1,6.321,0,0,3,0,13,altamira,tamaulipas,269790,83986,259394,928082
523,PL/3918/EXP/ES/2015,383077,20/08/24,23.87645161,25.15827957,0.94888172,0,6.811666667,0,4,16,0,0,corregidora,queretaro,212567,95072,309231,776909
524,PL/3919/EXP/ES/2015,889185,09/08/24,24.25666667,26.58516129,0.912387097,61,6.035333333,2,6,12,0,0,monterrey,nuevo leon,1142994,25342,416328,2536657
525,PL/3920/EXP/ES/2015,378256,23/08/24,24.43924731,24.56666667,0.994860215,80,7.49,1,0,2,0,13,gonzalez,tamaulipas,41470,17350,259394,928082
526,PL/3921/EXP/ES/2015,634884,10/08/24,24.88139785,26.17817204,0.950451613,93,8.188,1,0,0,0,7,galeana,nuevo leon,40903,70589,416328,2536657
527,PL/3959/EXP/ES/2015,824297,20/08/24,24.11419355,24.64354839,0.978774194,44,6.490333333,3,4,13,0,0,tijuana,baja california,1922523,1197583,325390,1233847
528,PL/3964/EXP/ES/2015,563128,31/08/24,24.49,24.43596774,1.00216129,20,5.282333333,1,1,12,6,0,tijuana,baja california,1922523,1197583,325390,1233847
529,PL/3966/EXP/ES/2015,379354,10/08/24,24.2416129,23.82758065,1.017564516,0,6.8196,2,4,14,0,0,mexicali,baja california,1049792,736892,325390,1233847
530,PL/3967/EXP/ES/2015,329553,04/08/24,23.94,24.0683871,0.994935484,31,5.088,4,7,9,0,0,tijuana,baja california,1922523,1197583,325390,1233847
531,PL/3969/EXP/ES/2015,247431,13/08/24,24.42333333,24.60602151,0.992709677,0,5.733333333,8,6,6,0,0,tijuana,baja california,1922523,1197583,325390,1233847
532,PL/3970/EXP/ES/2015,397138,31/08/24,24.59483871,24.70806452,0.995564516,31,6.644333333,1,5,14,0,0,tijuana,baja california,1922523,1197583,325390,1233847
533,PL/3973/EXP/ES/2015,164976,01/08/24,23.96741935,23.33,1.027241935,0,7.330333333,0,6,14,0,0,mexicali,baja california,1049792,736892,325390,1233847
534,PL/3974/EXP/ES/2015,687932,05/08/24,25.83516129,25.37516129,1.018177419,16,6.350333333,3,8,9,0,0,cajeme,sonora,436484,284762,372609,1118919
535,PL/3986/EXP/ES/2015,24755,31/08/24,23.85666667,24.42333333,0.976666667,0,,1,2,0,5,12,cuapiaxtla,tlaxcala,16222,2869,131468,186670
536,PL/3988/EXP/ES/2015,568474,04/08/24,25.81903226,26.13548387,0.98766129,23,6.237666667,2,9,9,0,0,hermosillo,sonora,936263,639758,372609,1118919
537,PL/3989/EXP/ES/2015,516791,31/08/24,25.91096774,26.1566129,0.990564516,0,7.277666667,2,8,10,0,0,hermosillo,sonora,936263,639758,372609,1118919
538,PL/3991/EXP/ES/2015,710146,24/08/24,25.85774194,26.09854839,0.991080645,0,6.765333333,3,6,11,0,0,hermosillo,sonora,936263,639758,372609,1118919
539,PL/3992/EXP/ES/2015,449247,26/08/24,25.91580645,25.81548387,1.004,0,6.218,4,12,4,0,0,hermosillo,sonora,936263,639758,372609,1118919
540,PL/3995/EXP/ES/2015,504772,28/08/24,25.91096774,25.88016129,1.001580645,0,6.468333333,1,5,14,0,0,hermosillo,sonora,936263,639758,372609,1118919
541,PL/400/EXP/ES/2015,349746,01/08/24,25.88,25.10629032,1.030548387,0,6.976333333,3,5,12,0,0,morelia,michoacan,849053,419485,176843,876341
542,PL/4005/EXP/ES/2015,492101,28/08/24,24.49806452,24.48919355,1.000112903,19,7.326333333,3,7,10,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
543,PL/4007/EXP/ES/2015,409498,31/08/24,24.96956989,24.68516129,1.011709677,0,8.922666667,0,2,9,9,0,chihuahua,chihuahua,937674,595572,312450,1208697
544,PL/405/EXP/ES/2015,205986,10/08/24,26.21333333,25.93956989,1.010225806,0,6.678333333,0,0,1,2,5,indaparapeo,michoacan,18385,4456,176843,876341
545,PL/4055/EXP/ES/2015,564053,24/08/24,24.23354839,24.52903226,0.988903226,0,7.210333333,2,3,15,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
546,PL/4083/EXP/ES/2015,790010,20/08/24,24.36419355,24.5283871,0.993129032,0,6.412666667,3,2,15,0,0,tijuana,baja california,1922523,1197583,325390,1233847
547,PL/4085/EXP/ES/2015,685549,30/08/24,24.39,24.78473118,0.984096774,31,5.462666667,3,8,9,0,0,tijuana,baja california,1922523,1197583,325390,1233847
548,PL/4086/EXP/ES/2015,1085436,08/08/24,24.14,24.48854839,0.986193548,17,6.353,4,2,14,0,0,tijuana,baja california,1922523,1197583,325390,1233847
549,PL/410/EXP/ES/2015,212727,20/08/24,26.16666667,25.02731183,1.04544086,0,7.465,0,0,0,2,7,cuitzeo,michoacan,29910,7353,176843,876341
550,PL/411/EXP/ES/2015,305213,19/08/24,26.16666667,25.41634409,1.029473118,0,7.15,0,0,1,4,10,alvaro obregon,michoacan,23000,33481,176843,876341
551,PL/4122/EXP/ES/2015,428359,02/08/24,25.94569892,25.67290323,1.010741935,0,8.824666667,2,5,8,2,3,iguala de la independencia,guerrero,154173,,112605,406410
552,PL/414/EXP/ES/2015,117692,08/08/24,26.16666667,25.20591398,1.038032258,0,6.107,0,0,3,17,0,tarimbaro,michoacan,114513,16579,176843,876341
553,PL/415/EXP/ES/2015,236120,13/08/24,26.21333333,25.66053763,1.021462366,0,7.198666667,0,0,0,6,4,querendaro,michoacan,13961,7490,176843,876341
554,PL/416/EXP/ES/2015,233351,20/08/24,26.345,25.67467742,1.026241935,0,6.843,5,8,7,0,0,tepic,nayarit,425924,295563,168146,214501
555,PL/4160/EXP/ES/2015,363685,29/08/24,25.51526882,25.70150538,0.992741935,31,5.595333333,2,14,4,0,0,san nicolas de los garza,nuevo leon,412199,235420,416328,2536657
556,PL/417/EXP/ES/2015,234393,12/08/24,26.22731183,25.91365591,1.012053763,0,6.927666667,5,6,9,0,0,tepic,nayarit,425924,295563,168146,214501
557,PL/418/EXP/ES/2015,1002247,31/08/24,26.20021505,25.65935484,1.021043011,0,6.562666667,1,6,13,0,0,zapopan,jalisco,1476491,892499,272093,2359153
558,PL/4189/EXP/ES/2015,600756,24/08/24,23.83193548,23.24258065,1.025387097,0,6.271333333,6,3,11,0,0,mexicali,baja california,1049792,736892,325390,1233847
559,PL/419/EXP/ES/2015,613729,30/08/24,26.20021505,25.55645161,1.025516129,0,6.183333333,4,11,5,0,0,zapopan,jalisco,1476491,892499,272093,2359153
560,PL/420/EXP/ES/2015,732614,05/08/24,26.56,25.86752688,1.026623656,0,7.501333333,4,3,13,0,0,tepic,nayarit,425924,295563,168146,214501
561,PL/421/EXP/ES/2015,343829,12/08/24,27.25666667,26.13569892,1.043075269,0,5.827333333,4,7,9,0,0,puerto vallarta,jalisco,291839,154565,272093,2359153
562,PL/422/EXP/ES/2015,687401,09/08/24,27.25666667,26.10215054,1.044612903,0,7.644666667,1,3,9,7,0,bahia de banderas,nayarit,187632,64164,168146,214501
563,PL/423/EXP/ES/2015,678031,04/08/24,27.25666667,25.71688172,1.060709677,0,6.446666667,1,1,13,5,0,bahia de banderas,nayarit,187632,64164,168146,214501
564,PL/4232/EXP/ES/2015,500691,26/08/24,24.36419355,24.6466129,0.988467742,0,5.167333333,4,8,8,0,0,tijuana,baja california,1922523,1197583,325390,1233847
565,PL/4236/EXP/ES/2015,380841,31/08/24,24.96956989,23.85311828,1.047505376,0,6.575333333,0,2,18,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
566,PL/4237/EXP/ES/2015,166767,27/08/24,24.24,24.74919355,0.979919355,31,6.947333333,2,4,14,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
567,PL/4238/EXP/ES/2015,487940,24/08/24,24.91365591,24.71311828,1.008354839,0,5.75,0,2,5,13,0,chihuahua,chihuahua,937674,595572,312450,1208697
568,PL/424/EXP/ES/2015,667924,23/08/24,27.25666667,27.09,1.006333333,0,5.88,1,0,1,1,1,compostela,nayarit,77436,34756,168146,214501
569,PL/4258/EXP/ES/2015,262013,07/08/24,24.80290323,24.7727957,1.001795699,0,6.380666667,3,4,13,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
570,PL/4263/EXP/ES/2015,535213,17/08/24,24.91666667,24.86666667,1.002,75,6.301111111,1,0,0,1,18,coyuca de benitez,guerrero,73056,,112605,406410
571,PL/4268/EXP/ES/2015,318150,01/08/24,24.70935484,24.80258065,0.996709677,12,6.361,3,4,13,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
572,PL/4272/EXP/ES/2015,259528,13/08/24,25.91258065,26.20758065,0.988919355,0,5.335666667,1,7,12,0,0,hermosillo,sonora,936263,639758,372609,1118919
573,PL/4275/EXP/ES/2015,804973,31/08/24,24.27548387,24.96919355,0.972403226,0,7.940333333,4,5,11,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
574,PL/4277/EXP/ES/2015,524484,02/08/24,24.28892473,24.34247312,0.997795699,29,6.413333333,0,10,10,0,0,mexicali,baja california,1049792,736892,325390,1233847
575,PL/4289/EXP/ES/2015,819513,10/08/24,24.61666667,24.83591398,0.990935484,93,7.466,2,4,14,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
576,PL/4293/EXP/ES/2015,561632,07/08/24,24.89666667,24.7855914,1.004677419,0,7.12,1,3,16,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
577,PL/4294/EXP/ES/2015,1071125,21/08/24,24.42225806,26.66951613,0.915790323,61,5.727333333,6,13,1,0,0,monterrey,nuevo leon,1142994,25342,416328,2536657
578,PL/4297/EXP/ES/2015,340049,31/08/24,25.36268817,25.44204301,0.997129032,0,5.851666667,2,10,8,0,0,leon,guanajuato,1721215,698529,231175,1457908
579,PL/4311/EXP/ES/2015,254785,23/08/24,24.85,24.8916129,0.998376344,0,7.963666667,2,3,15,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
580,PL/4317/EXP/ES/2015,349506,12/08/24,24.63,25.02645161,0.984451613,93,7.092,2,1,17,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
581,PL/4321/EXP/ES/2015,1055943,09/08/24,24.09806452,24.67532258,0.976822581,48,5.517333333,8,12,0,0,0,tijuana,baja california,1922523,1197583,325390,1233847
582,PL/4322/EXP/ES/2015,525397,02/08/24,24.49,24.49258065,1.000354839,0,5.931,2,12,6,0,0,tijuana,baja california,1922523,1197583,325390,1233847
583,PL/4323/EXP/ES/2015,1087196,11/08/24,25.52195402,25.52195402,1,84,6.65137931,1,1,11,7,0,acapulco de juarez,guerrero,779566,494285,112605,406410
584,PL/4329/EXP/ES/2015,635004,03/08/24,24.2883871,24.18419355,1.004629032,0,6.566,3,3,14,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
585,PL/4330/EXP/ES/2015,957816,12/08/24,24.52225806,24.7211828,0.992548387,31,6.313666667,0,7,13,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
586,PL/4332/EXP/ES/2015,751727,08/08/24,25.52677419,25.58172043,0.997698925,35,5.257,2,4,9,5,0,acapulco de juarez,guerrero,779566,494285,112605,406410
587,PL/4333/EXP/ES/2015,645061,23/08/24,24.51903226,24.45806452,1.002752688,15,7.125666667,2,5,13,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
588,PL/4334/EXP/ES/2015,256615,01/08/24,24.70677419,25.33129032,0.975225806,62,4.513666667,6,6,8,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
589,PL/4337/EXP/ES/2015,187978,13/08/24,25.29833333,25.62375,0.987229167,43,5.489166667,3,7,10,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
590,PL/4339/EXP/ES/2015,143143,01/08/24,25.05,25.49076923,0.982692308,0,5.430769231,2,0,18,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
591,PL/4349/EXP/ES/2015,579655,26/08/24,25.39763441,25.62182796,0.991258065,77,7.354666667,2,2,11,5,0,chilpancingo de los bravo,guerrero,283354,,112605,406410
592,PL/4351/EXP/ES/2015,445756,27/08/24,25.33612903,25.37032258,0.998741935,0,5.652,1,3,9,7,0,acapulco de juarez,guerrero,779566,494285,112605,406410
593,PL/4352/EXP/ES/2015,734426,26/08/24,25.01688172,22.53333333,1.110731183,93,7.422666667,1,1,14,4,0,acapulco de juarez,guerrero,779566,494285,112605,406410
594,PL/4353/EXP/ES/2015,378428,29/08/24,25.05,25.49645161,0.982548387,58,5.46,3,4,13,0,0,acapulco de juarez,guerrero,779566,494285,112605,406410
595,PL/4360/EXP/ES/2015,13137,31/08/24,24.05666667,24.25666667,0.991666667,0,,1,1,1,5,12,cuapiaxtla,tlaxcala,16222,2869,131468,186670
596,PL/4366/EXP/ES/2015,278287,21/08/24,24.79666667,23.71333333,1.048666667,37,7.250333333,0,0,0,1,19,guemez,tamaulipas,15032,4675,259394,928082
597,PL/4369/EXP/ES/2015,3602,31/08/24,23.95,24.2,0.989333333,1,,0,0,0,4,16,san jose chiapa,tlaxcala,,,131468,186670
598,PL/4377/EXP/ES/2015,1032160,23/08/24,25.37946237,25.62688172,0.990311828,93,7.350666667,2,2,10,5,1,chilpancingo de los bravo,guerrero,283354,,112605,406410
599,PL/4387/EXP/ES/2015,596559,27/08/24,25.28817204,25.54107527,0.98944086,0,5.510666667,2,7,11,0,0,leon,guanajuato,1721215,698529,231175,1457908
600,PL/4391/EXP/ES/2015,604876,24/08/24,25.40451613,25.61655914,0.991365591,19,7.263666667,1,2,8,9,0,leon,guanajuato,1721215,698529,231175,1457908
601,PL/4393/EXP/ES/2015,877652,03/08/24,24.89887097,24.68048387,1.008580645,0,6.057666667,1,10,9,0,0,san luis potosi,san luis potosi,911908,676042,273114,783765
602,PL/4393/EXP/ES/2016,755391,20/08/24,25.19591398,24.94075269,1.010021505,0,6.043,1,10,9,0,0,san luis potosi,san luis potosi,911908,676042,273114,783765
603,PL/4394/EXP/ES/2015,1567592,17/08/24,24.39086022,24.6211828,0.990623656,93,9.862666667,1,3,10,6,0,teoloyucan,mexico,65459,40507,162026,2854429
604,PL/4543/EXP/ES/2015,89107,14/08/24,25.05612903,25.10903226,0.997774194,27,6.53,0,0,0,7,13,guadalupe,zacatecas,211740,96129,179305,294882
605,PL/4628/EXP/ES/2015,746769,22/08/24,24.05666667,24.04107527,1.000451613,31,6.147666667,0,2,14,4,0,mexicali,baja california,1049792,736892,325390,1233847
606,PL/4639/EXP/ES/2015,355859,22/08/24,24.67870968,24.84983871,0.993806452,31,7.149666667,1,14,5,0,0,delicias,chihuahua,150506,73210,312450,1208697
607,PL/4643/EXP/ES/2015,568455,07/08/24,24.47064516,24.64580645,0.993935484,42,4.767333333,4,2,14,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
608,PL/4660/EXP/ES/2015,148415,25/08/24,25.46645161,25.4566129,1.000435484,33,7.122333333,2,6,7,1,1,iguala de la independencia,guerrero,154173,,112605,406410
609,PL/4674/EXP/ES/2015,1362435,31/08/24,23.47064516,23.70209677,0.990274194,10,8.605333333,2,5,13,0,0,mineral de la reforma,hidalgo,202749,59407,172978,558203
610,PL/4824/EXP/ES/2015,209613,29/08/24,22.94483871,23.80935484,0.963580645,26,5.257,7,5,4,0,3,tecate,baja california,108440,81468,325390,1233847
611,PL/4830/EXP/ES/2015,79707,15/08/24,24.68333333,24.66666667,1.000666667,0,5.902142857,1,2,17,0,0,toluca,mexico,910608,603472,162026,2854429
612,PL/4834/EXP/ES/2015,98721,15/08/24,24.50311111,24.49044444,1.000666667,0,7.196,0,2,5,13,0,xaloztoc,tlaxcala,25607,6956,131468,186670
613,PL/4839/EXP/ES/2015,54393,15/08/24,24.43333333,24.53,0.996138889,0,9.35,0,2,1,17,0,xaloztoc,tlaxcala,25607,6956,131468,186670
614,PL/4843/EXP/ES/2015,22772,07/08/24,24.63,24.44355556,1.008022222,0,0,0,0,1,13,6,huamantla,tlaxcala,98764,28090,131468,186670
615,PL/4854/EXP/ES/2015,138104,08/08/24,25.94322581,25.90064516,1.001564516,0,5.947333333,9,11,0,0,0,hermosillo,sonora,936263,639758,372609,1118919
616,PL/4889/EXP/ES/2015,100871,01/08/24,23.96741935,23.90467742,1.002709677,7,5.8032,1,13,6,0,0,mexicali,baja california,1049792,736892,325390,1233847
617,PL/4893/EXP/ES/2015,87846,01/08/24,23.96741935,23.89774194,1.003,7,5.578,4,9,7,0,0,mexicali,baja california,1049792,736892,325390,1233847
618,PL/4897/EXP/ES/2015,639684,19/08/24,24.1416129,24.27096774,0.994956989,43,9.406,0,3,11,6,0,mexicali,baja california,1049792,736892,325390,1233847
619,PL/4920/EXP/ES/2015,93934,15/08/24,25.91333333,26.22611111,0.988055556,0,7.112068966,1,0,0,1,18,cuauhtemoc,zacatecas,13466,4970,179305,294882
620,PL/4924/EXP/ES/2015,523983,16/08/24,23.83096774,23.25032258,1.026064516,0,5.702333333,3,8,9,0,0,chalco,mexico,400057,228933,162026,2854429
621,PL/4931/EXP/ES/2015,177023,18/08/24,25.94322581,25.93532258,1.000435484,0,5.986333333,8,12,0,0,0,hermosillo,sonora,936263,639758,372609,1118919
622,PL/4939/EXP/ES/2015,278497,12/08/24,25.36634409,25.30602151,1.002215054,24,6.74,0,0,1,1,18,guadalupe,zacatecas,211740,96129,179305,294882
623,PL/4940/EXP/ES/2015,878335,11/08/24,24.71150538,25.17129032,0.981763441,0,5.218,0,5,15,0,0,gustavo a. madero,ciudad de mexico,1173351,647166,499492,4652611
624,PL/4954/EXP/ES/2015,1037741,25/08/24,24.29946237,23.86397849,1.019150538,0,8.930666667,1,2,4,0,13,tepeapulco,hidalgo,56245,15905,172978,558203
625,PL/4961/EXP/ES/2015,698166,02/08/24,23.46419355,23.62274194,0.993387097,10,6.818,0,5,15,0,0,pachuca de soto,hidalgo,314331,145148,172978,558203
626,PL/4964/EXP/ES/2015,455069,31/08/24,23.46419355,23.8866129,0.982403226,10,6.656,1,4,15,0,0,pachuca de soto,hidalgo,314331,145148,172978,558203
627,PL/497/EXP/ES/2015,609081,17/08/24,26.43333333,25.97602151,1.017408602,0,9.914333333,1,1,0,4,7,zinapecuaro,michoacan,49005,18791,176843,876341
628,PL/498/EXP/ES/2015,330813,21/08/24,26.16666667,24.82806452,1.053612903,0,6.771,1,8,11,0,0,morelia,michoacan,849053,419485,176843,876341
629,PL/500/EXP/ES/2015,319624,20/08/24,25.88,25.37790323,1.019693548,0,6.328666667,2,2,16,0,0,morelia,michoacan,849053,419485,176843,876341
630,PL/501/EXP/ES/2015,152279,28/08/24,26.21333333,25.62333333,1.023,0,7.159333333,1,0,3,8,6,yuriria,guanajuato,68741,29843,231175,1457908
631,PL/502/EXP/ES/2015,728639,16/08/24,25.70774194,25.61016129,1.003370968,0,7.031333333,3,6,11,0,0,tepic,nayarit,425924,295563,168146,214501
632,PL/503/EXP/ES/2015,330074,30/08/24,26.23516129,26.00483871,1.009064516,0,6.782666667,2,4,14,0,0,zapopan,jalisco,1476491,892499,272093,2359153
633,PL/504/EXP/ES/2015,325821,04/08/24,26.49,17.47666667,1.518,0,7.641,1,0,3,1,1,el grullo,jalisco,25920,16097,272093,2359153
634,PL/505/EXP/ES/2015,423259,12/08/24,26.69,26.73333333,0.998666667,0,6.945,0,0,0,1,0,tonaya,jalisco,5961,3664,272093,2359153
635,PL/5059/EXP/ES/2015,589090,06/08/24,25.08526882,24.45709677,1.026010753,0,7.056666667,3,2,11,4,0,el marques,queretaro,231668,64270,309231,776909
636,PL/506/EXP/ES/2015,255948,28/08/24,26.56,25.72763441,1.032387097,0,5.522333333,1,8,11,0,0,tepic,nayarit,425924,295563,168146,214501
637,PL/5060/EXP/ES/2015,334839,17/08/24,25.52311828,25.43494624,1.003580645,0,6.435333333,4,4,12,0,0,tlalnepantla de baz,mexico,672202,655518,162026,2854429
638,PL/5061/EXP/ES/2015,443937,17/08/24,25.56354839,25.63430108,0.997193548,82,6.187666667,2,14,4,0,0,san nicolas de los garza,nuevo leon,412199,235420,416328,2536657
639,PL/5065/EXP/ES/2015,197046,30/08/24,24.70612903,24.89548387,0.993032258,31,5.793666667,4,7,9,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
640,PL/507/EXP/ES/2015,683562,22/08/24,27.25666667,25.46473118,1.071258065,0,5.901666667,3,1,16,0,0,bahia de banderas,nayarit,187632,64164,168146,214501
641,PL/508/EXP/ES/2015,254108,20/08/24,27.24,26.20983871,1.039516129,0,5.584666667,3,3,14,0,0,puerto vallarta,jalisco,291839,154565,272093,2359153
642,PL/5085/EXP/ES/2015,348407,27/08/24,24.60935484,24.46725806,1.005903226,19,7.773333333,4,7,9,0,0,chihuahua,chihuahua,937674,595572,312450,1208697
643,PL/509/EXP/ES/2015,507521,10/08/24,27.12333333,25.52010753,1.062903226,0,7.011,1,1,2,6,10,tepic,nayarit,425924,295563,168146,214501
644,PL/5208/EXP/ES/2015,236653,29/08/24,25.35666667,25.06333333,1.011666667,0,7.469333333,1,1,0,1,17,ebano,san luis potosi,40899,19458,273114,783765
